g0310.asc,8,2,1,3600994,3601072,80,454.5,546.2,1463.0,630.3,20.02,471
g0310.asc,9,1,2,3605568,3605574,8,958.1,542.6,945.8,543.9,0.25,55
g0310.asc,9,1,1,3605776,3605866,92,922.4,497.0,910.7,550.8,1.26,227
g0310.asc,9,1,2,3605864,3605874,12,1007.0,473.4,996.3,486.5,0.37,50
g0310.asc,9,1,1,3605892,3605898,8,951.3,473.4,950.1,478.7,0.12,53
g0310.asc,9,1,2,3606588,3606602,16,979.0,506.1,970.3,557.8,1.15,99
g0310.asc,9,1,2,3606628,3606654,28,958.2,557.0,972.4,458.8,2.20,166
g0310.asc,9,1,1,3606540,3606734,196,972.7,543.5,945.6,500.8,1.13,500
g0310.asc,9,2,1,3608512,3608550,40,973.9,555.5,780.8,567.5,3.94,162
g0310.asc,9,2,2,3608516,3608550,36,947.6,572.8,764.3,583.1,3.73,154
g0310.asc,9,2,1,3608776,3608834,60,777.4,555.4,1490.7,617.4,14.32,377
g0310.asc,9,2,2,3608776,3608834,60,759.2,568.7,1457.0,623.0,14.00,408
g0310.asc,10,1,1,3614720,3614726,8,991.9,561.2,1003.5,571.8,0.34,65
g0310.asc,10,1,2,3614720,3614726,8,974.8,548.7,984.0,556.4,0.26,54
g0310.asc,10,1,2,3615824,3615858,36,970.4,554.6,1038.4,487.9,2.05,85
g0310.asc,10,1,1,3615816,3615938,124,998.6,584.8,976.1,489.8,2.22,389
g0310.asc,10,1,2,3616088,3616094,8,964.9,542.4,952.6,545.7,0.26,62
g0310.asc,10,2,1,3617644,3617682,40,989.3,580.2,600.3,594.9,7.87,298
g0310.asc,10,2,2,3617644,3617682,40,961.1,566.4,573.4,595.6,7.86,295
g0310.asc,10,2,1,3617808,3617826,20,587.7,578.2,491.0,575.6,1.93,148
g0310.asc,10,2,2,3617808,3617830,24,565.1,578.2,451.9,575.8,2.26,148
g0310.asc,10,2,1,3617984,3618046,64,481.3,568.1,1430.3,644.0,18.85,466
g0310.asc,10,2,2,3617984,3618046,64,447.2,565.3,1376.0,641.5,18.45,468
g0310.asc,10,2,1,3618164,3618182,20,1418.1,640.9,1540.5,651.7,2.41,199
g0310.asc,10,2,2,3618160,3618182,24,1368.9,619.0,1499.1,631.9,2.57,201
g0310.asc,11,1,1,3621518,3621528,12,969.7,543.7,942.9,550.2,0.57,71
g0310.asc,11,1,2,3621518,3621528,12,967.0,553.0,933.4,565.5,0.74,93
g0310.asc,11,1,1,3621698,3621704,8,973.4,550.8,986.3,556.0,0.29,54
g0310.asc,11,1,2,3623154,3623232,80,1031.3,569.0,1033.6,468.3,2.29,162
g0310.asc,11,1,1,3623134,3623260,128,965.9,553.5,905.1,476.0,2.17,460
g0310.asc,11,1,1,3623298,3623304,8,946.0,456.4,947.8,474.4,0.42,85
g0310.asc,11,2,1,3624326,3624372,48,977.2,552.5,558.0,544.6,8.47,262
g0310.asc,11,2,2,3624326,3624372,48,958.2,567.3,536.4,577.4,8.52,282
g0310.asc,11,2,2,3624482,3624504,24,555.0,565.8,432.6,580.4,2.46,187
g0310.asc,11,2,1,3624486,3624508,24,557.5,534.5,447.2,525.5,2.21,171
g0310.asc,11,2,2,3624702,3624768,68,450.6,559.1,1498.1,623.9,20.67,521
g0310.asc,11,2,1,3624702,3624772,72,451.0,524.9,1529.2,578.8,21.26,490
g0310.asc,12,1,2,3627602,3627636,36,911.6,404.7,966.9,514.2,2.79,118
g0310.asc,12,1,1,3627598,3627660,64,837.1,332.4,913.6,556.4,5.42,204
g0310.asc,12,2,2,3630658,3630696,40,956.8,579.2,1282.6,615.9,6.61,230
g0310.asc,12,2,1,3630658,3630700,44,970.6,583.5,1297.7,626.5,6.66,215
g0310.asc,12,2,2,3630810,3630832,24,1302.2,614.0,1434.8,637.7,2.68,177
g0310.asc,12,2,1,3630810,3630836,28,1302.6,625.9,1450.4,654.3,2.99,171
g0310.asc,12,2,1,3630978,3631052,76,1457.8,641.4,391.3,566.6,20.94,469
g0310.asc,12,2,2,3630978,3631052,76,1455.6,627.5,335.6,561.5,21.97,464
g0310.asc,13,1,2,3635650,3635660,12,1023.0,517.9,1035.2,497.8,0.53,66
g0310.asc,13,1,1,3635658,3635688,32,939.6,508.5,911.0,582.0,1.79,177
g0310.asc,13,1,2,3635722,3635732,12,1024.7,482.3,1010.0,494.9,0.42,52
g0310.asc,13,1,1,3635714,3635748,36,888.8,569.1,927.0,513.1,1.51,121
g0310.asc,13,1,2,3636162,3636272,112,997.0,534.9,1025.0,428.4,2.49,208
g0310.asc,13,1,1,3636154,3636312,160,955.9,558.8,949.0,475.8,1.91,321
g0310.asc,13,1,2,3636722,3636772,52,1024.6,542.6,1102.2,683.8,3.54,199
g0310.asc,13,1,2,3636794,3636832,40,1124.1,705.9,1063.9,499.3,4.74,232
g0310.asc,13,1,1,3636710,3636880,172,961.4,556.1,1012.9,519.3,1.35,483
g0310.asc,13,1,1,3637002,3637012,12,1015.7,561.1,984.2,553.4,0.67,83
g0310.asc,13,1,2,3636998,3637012,16,1027.5,551.2,973.8,547.3,1.10,103
g0310.asc,13,2,1,3638262,3638312,52,973.6,551.8,553.4,548.3,8.52,279
g0310.asc,13,2,2,3638262,3638312,52,989.0,556.5,567.3,563.2,8.55,263
g0310.asc,13,2,2,3638474,3638536,64,593.8,531.8,1494.4,591.9,17.99,463
g0310.asc,13,2,1,3638474,3638540,68,571.8,523.4,1499.9,596.0,18.56,451
g0310.asc,13,2,1,3638754,3638824,72,1470.5,584.0,480.9,467.6,19.87,441
g0310.asc,13,2,2,3638758,3638828,72,1469.1,567.9,455.4,457.5,20.33,445
g0310.asc,13,2,1,3639022,3639036,16,478.8,466.2,428.3,486.7,1.11,107
g0310.asc,13,2,2,3639022,3639040,20,473.9,457.7,414.1,474.1,1.25,124
g0310.asc,14,1,1,3642178,3642188,12,969.6,541.0,959.5,524.0,0.44,55
g0310.asc,14,1,1,3642218,3642316,100,938.7,473.0,949.2,475.4,0.22,321
g0310.asc,14,2,2,3644782,3644820,40,971.6,533.4,1348.3,555.4,7.65,287
g0310.asc,14,2,1,3644782,3644824,44,965.0,522.6,1342.4,556.2,7.69,288
g0310.asc,14,2,1,3644998,3645028,32,1322.4,535.9,1284.8,562.2,0.96,72
g0310.asc,14,2,2,3645014,3645028,16,1331.0,565.2,1294.2,570.4,0.75,83
g0310.asc,14,2,1,3645214,3645228,16,1308.7,575.4,1370.1,565.2,1.25,117
g0310.asc,14,2,2,3645214,3645228,16,1314.6,563.9,1373.3,553.9,1.20,112
g0310.asc,14,2,1,3645330,3645352,24,1378.1,559.7,1496.0,570.1,2.36,160
g0310.asc,14,2,2,3645330,3645352,24,1371.0,548.4,1489.3,548.9,2.35,164
g0310.asc,14,2,1,3645454,3645520,68,1505.8,553.8,496.6,457.3,20.18,540
g0310.asc,14,2,2,3645458,3645524,68,1493.3,540.1,445.2,437.1,20.99,509
g0310.asc,15,1,2,3650188,3650198,12,994.9,521.2,992.2,498.8,0.52,67
g0310.asc,15,1,1,3650164,3650210,48,968.6,552.1,831.4,583.9,2.90,173
g0310.asc,15,1,1,3650236,3650294,60,835.9,614.1,932.1,516.8,2.97,127
g0310.asc,15,1,1,3650804,3650814,12,980.7,552.8,1008.2,562.5,0.60,75
g0310.asc,15,1,2,3650804,3650814,12,956.0,555.2,982.8,563.4,0.58,72
g0310.asc,15,1,2,3650980,3650986,8,976.5,570.7,964.7,573.4,0.25,47
g0310.asc,15,1,2,3651256,3651322,68,1007.0,541.2,996.5,500.5,0.95,169
g0310.asc,15,1,1,3651220,3651366,148,975.2,562.9,954.4,504.2,1.41,383
g0310.asc,15,2,1,3652816,3652858,44,970.3,551.9,1321.2,589.3,7.15,251
