MSG	3639887 TRIAL 14 START
MSG	3640685 DRIFTCORRECT LR LEFT  at 960,540  OFFSET 0.22 deg.  -3.7,8.9 pix.
MSG	3640685 DRIFTCORRECT LR RIGHT at 960,540  OFFSET 0.12 deg.  5.1,2.6 pix.
MSG	3641432 RECCFG P 500 2 1 
MSG	3641432 GAZE_COORDS 0.00 0.00 1919.00 1079.00
MSG	3641433 !MODE RECORD P 500 2 1
START	3641434 	LEFT	RIGHT	SAMPLES	EVENTS
PRESCALER	1
VPRESCALER	1
PUPIL	AREA
EVENTS	GAZE	LEFT	RIGHT	RATE	 500.00	TRACKING	P	FILTER	2
SAMPLES	GAZE	LEFT	RIGHT	RATE	 500.00	TRACKING	P	FILTER	2
3641434	  949.3	  534.3	 1721.0	  958.2	  535.1	 1722.0	.
3641436	  948.4	  534.4	 1722.0	  957.4	  535.3	 1723.0	.
3641438	  948.2	  534.6	 1722.0	  957.7	  535.4	 1724.0	.
3641440	  947.6	  534.6	 1723.0	  957.7	  535.4	 1725.0	.
SFIX L   3641442
SFIX R   3641442
3641442	  947.1	  534.8	 1724.0	  958.0	  535.4	 1725.0	.
3641444	  947.0	  534.7	 1725.0	  958.0	  535.3	 1725.0	.
3641446	  947.2	  534.7	 1725.0	  958.1	  535.3	 1724.0	.
3641448	  946.7	  534.9	 1726.0	  958.1	  535.3	 1724.0	.
3641450	  946.6	  535.1	 1727.0	  958.4	  535.4	 1725.0	.
3641452	  946.4	  535.0	 1728.0	  957.5	  535.4	 1725.0	.
3641454	  946.7	  535.5	 1728.0	  957.6	  535.4	 1725.0	.
3641456	  946.0	  535.4	 1729.0	  957.4	  535.2	 1725.0	.
3641458	  946.0	  535.8	 1729.0	  957.4	  534.5	 1725.0	.
3641460	  945.8	  535.7	 1730.0	  957.3	  534.5	 1726.0	.
3641462	  946.0	  535.7	 1729.0	  957.2	  533.5	 1727.0	.
3641464	  945.4	  535.4	 1729.0	  956.9	  533.3	 1727.0	.
3641466	  945.2	  534.9	 1730.0	  957.2	  533.4	 1727.0	.
3641468	  944.9	  533.4	 1731.0	  957.2	  533.5	 1727.0	.
3641470	  945.1	  533.6	 1733.0	  957.4	  533.4	 1727.0	.
3641472	  944.9	  533.3	 1733.0	  957.2	  533.1	 1727.0	.
3641474	  944.9	  533.2	 1734.0	  956.6	  533.2	 1727.0	.
3641476	  944.8	  532.5	 1733.0	  956.3	  533.0	 1727.0	.
