3584634	  962.2	  538.8	 1778.0	  961.4	  531.9	 1821.0	.
3584636	  962.0	  540.1	 1778.0	  961.3	  532.0	 1820.0	.
3584638	  962.1	  540.6	 1776.0	  961.7	  534.5	 1820.0	.
3584640	  961.9	  541.0	 1775.0	  961.7	  534.4	 1821.0	.
3584642	  961.7	  541.1	 1775.0	  961.9	  535.4	 1821.0	.
3584644	  962.0	  541.0	 1775.0	  962.2	  536.4	 1821.0	.
3584646	  962.0	  541.4	 1775.0	  961.9	  536.8	 1822.0	.
3584648	  962.2	  541.6	 1775.0	  961.8	  537.0	 1822.0	.
3584650	  961.9	  542.4	 1775.0	  961.8	  538.0	 1823.0	.
3584652	  961.9	  542.3	 1775.0	  961.1	  538.8	 1823.0	.
3584654	  962.0	  542.0	 1775.0	  961.0	  539.0	 1822.0	.
3584656	  961.7	  541.9	 1775.0	  961.1	  539.0	 1821.0	.
3584658	  961.5	  542.1	 1775.0	  961.2	  539.1	 1821.0	.
3584660	  961.4	  541.8	 1775.0	  961.3	  539.0	 1821.0	.
3584662	  961.5	  541.7	 1776.0	  961.4	  538.9	 1821.0	.
3584664	  961.1	  541.4	 1776.0	  961.2	  538.8	 1821.0	.
MSG	3584666 Start Recording with 2
MSG	3584666 SYNCTIME
3584666	  961.0	  541.4	 1777.0	  961.2	  538.4	 1820.0	.
3584668	  961.2	  541.7	 1777.0	  961.2	  537.9	 1819.0	.
3584670	  961.0	  541.4	 1777.0	  960.9	  537.0	 1819.0	.
3584672	  961.1	  541.3	 1776.0	  960.8	  536.0	 1820.0	.
3584674	  961.1	  540.7	 1777.0	  960.8	  535.9	 1820.0	.
MSG	3584675 DSP: FIXATION
3584676	  961.1	  540.0	 1777.0	  960.6	  535.8	 1820.0	.
3584678	  960.6	  539.6	 1778.0	  960.6	  535.7	 1820.0	.
3584680	  960.7	  540.4	 1778.0	  960.5	  535.6	 1820.0	.
3584682	  960.6	  540.2	 1779.0	  960.1	  533.9	 1820.0	.
3584684	  959.8	  540.9	 1779.0	  960.0	  533.4	 1820.0	.
3584686	  960.5	  541.1	 1780.0	  959.9	  532.8	 1822.0	.
3584688	  960.6	  541.6	 1780.0	  959.7	  531.9	 1822.0	.
3584690	  960.4	  541.7	 1780.0	  959.5	  531.9	 1822.0	.
3584692	  960.1	  540.5	 1782.0	  959.3	  532.0	 1820.0	.
3584694	  959.2	  540.7	 1780.0	  959.2	  531.8	 1819.0	.
3584696	  959.3	  541.7	 1779.0	  959.2	  532.2	 1819.0	.
3584698	  959.4	  541.8	 1779.0	  958.6	  532.1	 1819.0	.
3584700	  959.6	  541.8	 1779.0	  958.9	  532.6	 1819.0	.
3584702	  959.9	  541.5	 1780.0	  958.8	  532.0	 1819.0	.
3584704	  960.2	  541.5	 1781.0	  958.9	  531.6	 1819.0	.
3584706	  960.2	  541.5	 1782.0	  958.9	  531.5	 1819.0	.
3584708	  960.3	  540.9	 1784.0	  959.0	  532.0	 1817.0	.
3584710	  960.1	  540.0	 1784.0	  959.0	  531.8	 1818.0	.
3584712	  960.6	  540.5	 1785.0	  959.1	  532.1	 1819.0	.
3584714	  961.0	  539.9	 1785.0	  959.4	  531.9	 1818.0	.
3584716	  961.4	  539.5	 1785.0	  959.7	  532.2	 1819.0	.
3584718	  961.6	  539.1	 1785.0	  960.0	  531.8	 1819.0	.
3584720	  961.8	  538.9	 1784.0	  960.4	  532.0	 1819.0	.
3584722	  961.6	  538.2	 1784.0	  960.8	  532.0	 1818.0	.
3584724	  961.6	  539.3	 1785.0	  960.9	  532.4	 1817.0	.
3584726	  961.3	  538.9	 1786.0	  960.9	  532.5	 1817.0	.
3584728	  961.2	  539.1	 1786.0	  961.0	  532.8	 1817.0	.
3584730	  961.3	  539.2	 1786.0	  961.1	  532.6	 1818.0	.
3584732	  961.3	  539.0	 1787.0	  961.4	  533.3	 1820.0	.
3584734	  961.5	  539.6	 1787.0	  962.1	  533.7	 1821.0	.
3584736	  962.7	  540.1	 1785.0	  962.7	  534.3	 1823.0	.
3584738	  962.7	  540.0	 1785.0	  963.3	  534.6	 1825.0	.
3584740	  962.5	  540.3	 1784.0	  963.5	  535.3	 1823.0	.
3584742	  962.7	  540.0	 1786.0	  963.6	  535.5	 1824.0	.
3584744	  962.9	  541.1	 1785.0	  963.7	  536.0	 1823.0	.
3584746	  962.9	  541.3	 1786.0	  964.0	  536.8	 1822.0	.
3584748	  962.9	  541.2	 1787.0	  964.1	  537.2	 1820.0	.
3584750	  962.7	  540.9	 1787.0	  964.3	  537.4	 1818.0	.
3584752	  962.7	  541.4	 1788.0	  964.2	  538.0	 1818.0	.
3584754	  962.3	  541.3	 1790.0	  964.2	  538.3	 1818.0	.
3584756	  962.6	  542.0	 1790.0	  964.4	  539.6	 1818.0	.
3584758	  962.8	  542.4	 1790.0	  964.5	  539.3	 1819.0	.
3584760	  962.6	  542.3	 1790.0	  964.7	  539.7	 1819.0	.
3584762	  962.3	  542.0	 1789.0	  965.0	  539.7	 1819.0	.
3584764	  962.5	  542.4	 1788.0	  965.4	  539.8	 1819.0	.
3584766	  962.6	  542.1	 1788.0	  965.1	  539.7	 1818.0	.
3584768	  962.4	  542.1	 1788.0	  965.1	  539.7	 1818.0	.
3584770	  962.6	  542.3	 1789.0	  965.2	  539.7	 1818.0	.
3584772	  962.3	  542.0	 1790.0	  964.8	  539.2	 1818.0	.
3584774	  962.0	  541.5	 1791.0	  964.8	  539.0	 1819.0	.
3584776	  962.0	  541.3	 1793.0	  964.5	  538.9	 1819.0	.
3584778	  962.1	  541.0	 1793.0	  964.3	  538.3	 1820.0	.
3584780	  962.2	  541.1	 1793.0	  964.3	  537.7	 1821.0	.
3584782	  962.3	  541.1	 1793.0	  964.4	  537.5	 1820.0	.
3584784	  962.2	  540.4	 1793.0	  964.2	  537.6	 1821.0	.
3584786	  962.4	  539.5	 1794.0	  964.2	  537.5	 1821.0	.
3584788	  962.3	  539.0	 1794.0	  963.8	  535.8	 1820.0	.
3584790	  962.3	  539.4	 1794.0	  963.4	  533.9	 1820.0	.
3584792	  962.1	  539.2	 1796.0	  963.2	  533.5	 1819.0	.
3584794	  962.1	  539.4	 1796.0	  963.3	  533.1	 1819.0	.
3584796	  961.9	  539.6	 1796.0	  963.4	  533.4	 1819.0	.
3584798	  962.0	  539.6	 1797.0	  963.8	  533.7	 1820.0	.
3584800	  962.1	  539.6	 1798.0	  963.8	  534.3	 1822.0	.
3584802	  962.3	  539.4	 1798.0	  963.9	  534.4	 1823.0	.
3584804	  962.2	  539.6	 1798.0	  964.0	  534.6	 1824.0	.
3584806	  962.3	  539.8	 1798.0	  964.3	  535.1	 1824.0	.
3584808	  961.8	  540.4	 1798.0	  965.2	  535.5	 1824.0	.
3584810	  961.5	  541.3	 1798.0	  965.5	  536.2	 1825.0	.
3584812	  961.1	  541.1	 1799.0	  965.4	  536.4	 1826.0	.
3584814	  961.2	  541.4	 1800.0	  965.5	  536.5	 1825.0	.
3584816	  961.0	  541.1	 1800.0	  965.5	  536.6	 1825.0	.
3584818	  961.2	  541.0	 1801.0	  966.4	  536.5	 1825.0	.
3584820	  960.9	  541.0	 1801.0	  966.0	  536.7	 1826.0	.
3584822	  961.2	  541.1	 1801.0	  966.1	  536.8	 1827.0	.
3584824	  961.1	  541.0	 1802.0	  965.8	  537.3	 1827.0	.
3584826	  961.1	  541.7	 1804.0	  966.0	  538.1	 1828.0	.
3584828	  961.5	  542.3	 1804.0	  966.1	  538.8	 1827.0	.
3584830	  961.9	  542.8	 1805.0	  966.6	  539.6	 1827.0	.
3584832	  962.0	  543.3	 1806.0	  966.7	  539.5	 1827.0	.
3584834	  961.9	  542.9	 1806.0	  966.6	  539.8	 1828.0	.
3584836	  961.9	  542.7	 1805.0	  966.4	  539.6	 1828.0	.
3584838	  961.9	  542.6	 1805.0	  966.4	  539.3	 1828.0	.
3584840	  962.0	  542.5	 1806.0	  966.3	  539.0	 1829.0	.
3584842	  962.1	  542.4	 1807.0	  966.2	  538.7	 1830.0	.
3584844	  962.1	  542.3	 1806.0	  966.3	  538.6	 1832.0	.
3584846	  962.1	  542.2	 1807.0	  966.6	  538.6	 1832.0	.
3584848	  961.9	  542.3	 1807.0	  966.8	  537.7	 1831.0	.
3584850	  961.7	  541.7	 1807.0	  966.7	  536.9	 1830.0	.
3584852	  961.6	  540.9	 1807.0	  966.5	  536.7	 1830.0	.
3584854	  961.8	  541.3	 1807.0	  967.0	  536.6	 1831.0	.
3584856	  962.2	  541.2	 1807.0	  967.3	  536.7	 1831.0	.
3584858	  962.9	  541.0	 1807.0	  967.4	  536.3	 1831.0	.
3584860	  962.7	  541.0	 1808.0	  967.3	  536.2	 1831.0	.
3584862	  962.9	  540.9	 1808.0	  967.6	  536.3	 1831.0	.
3584864	  962.8	  540.8	 1808.0	  968.4	  535.6	 1831.0	.
3584866	  962.7	  539.6	 1809.0	  968.3	  535.4	 1831.0	.
3584868	  962.5	  538.4	 1812.0	  968.5	  535.2	 1831.0	.
3584870	  962.5	  538.1	 1813.0	  968.5	  534.8	 1832.0	.
3584872	  962.3	  537.7	 1815.0	  968.2	  534.3	 1834.0	.
3584874	  962.5	  537.6	 1815.0	  968.3	  534.2	 1835.0	.
3584876	  962.5	  537.8	 1815.0	  968.2	  534.1	 1835.0	.
3584878	  962.6	  537.8	 1816.0	  968.1	  533.7	 1835.0	.
3584880	  962.4	  537.6	 1816.0	  967.9	  533.5	 1835.0	.
3584882	  962.8	  537.5	 1816.0	  967.9	  533.4	 1835.0	.
3584884	  963.0	  537.2	 1815.0	  967.5	  533.1	 1836.0	.
3584886	  962.7	  537.2	 1814.0	  967.7	  533.4	 1836.0	.
3584888	  962.4	  535.5	 1814.0	  967.4	  533.1	 1836.0	.
3584890	  962.4	  534.5	 1818.0	  967.3	  532.9	 1837.0	.
3584892	  962.4	  534.7	 1818.0	  967.0	  532.2	 1837.0	.
3584894	  962.1	  534.9	 1818.0	  967.0	  532.1	 1838.0	.
3584896	  961.8	  535.0	 1818.0	  966.6	  531.6	 1838.0	.
3584898	  961.0	  535.2	 1820.0	  966.3	  531.6	 1838.0	.
3584900	  960.2	  535.2	 1820.0	  966.3	  531.5	 1838.0	.
3584902	  960.3	  534.9	 1819.0	  966.2	  530.9	 1838.0	.
3584904	  960.2	  534.9	 1819.0	  966.1	  531.0	 1838.0	.
3584906	  960.5	  534.8	 1819.0	  966.9	  531.0	 1837.0	.
3584908	  962.4	  534.2	 1818.0	  967.7	  531.1	 1837.0	.
3584910	  964.1	  535.0	 1819.0	  969.3	  531.3	 1836.0	.
3584912	  965.7	  535.7	 1820.0	  970.1	  531.5	 1836.0	.
3584914	  968.0	  537.3	 1820.0	  972.9	  532.5	 1835.0	.
3584916	  971.6	  537.3	 1817.0	  974.1	  533.7	 1834.0	.
3584918	  972.2	  540.5	 1816.0	  975.6	  534.8	 1833.0	.
3584920	  971.7	  540.9	 1816.0	  975.4	  536.5	 1832.0	.
3584922	  971.1	  541.0	 1812.0	  975.0	  537.3	 1832.0	.
3584924	  969.1	  541.4	 1811.0	  974.0	  538.0	 1832.0	.
3584926	  969.0	  540.9	 1811.0	  973.2	  538.4	 1828.0	.
3584928	  967.9	  541.0	 1811.0	  972.8	  538.5	 1826.0	.
3584930	  968.0	  540.8	 1810.0	  972.4	  538.5	 1826.0	.
3584932	  968.1	  540.8	 1810.0	  972.8	  538.9	 1826.0	.
3584934	  968.2	  540.8	 1804.0	  972.8	  539.1	 1819.0	.
3584936	  968.4	  541.4	 1803.0	  972.9	  539.3	 1819.0	.
3584938	  968.6	  542.2	 1801.0	  973.2	  540.8	 1819.0	.
3584940	  968.7	  542.8	 1794.0	  973.5	  542.2	 1812.0	.
3584942	  969.1	  543.4	 1790.0	  973.6	  542.2	 1808.0	.
3584944	  969.5	  543.3	 1788.0	  973.6	  542.4	 1806.0	.
3584946	  970.3	  543.2	 1788.0	  974.2	  543.0	 1801.0	.
3584948	  970.3	  543.5	 1779.0	  974.7	  543.1	 1799.0	.
3584950	  970.4	  544.0	 1778.0	  975.3	  544.4	 1797.0	.
3584952	  970.5	  546.3	 1777.0	  975.9	  544.9	 1790.0	.
3584954	  970.3	  545.7	 1771.0	  975.8	  545.6	 1785.0	.
3584956	  970.3	  546.1	 1766.0	  975.8	  546.6	 1781.0	.
3584958	  970.3	  546.0	 1763.0	  975.8	  547.6	 1778.0	.
3584960	  970.2	  545.9	 1758.0	  975.8	  548.1	 1775.0	.
3584962	  970.3	  546.4	 1753.0	  975.6	  547.9	 1766.0	.
3584964	  970.1	  545.9	 1752.0	  975.5	  547.8	 1760.0	.
3584966	  970.7	  545.3	 1740.0	  975.5	  547.8	 1758.0	.
3584968	  971.2	  544.6	 1739.0	  974.9	  545.9	 1750.0	.
3584970	  972.5	  544.5	 1734.0	  974.9	  545.8	 1746.0	.
3584972	  973.3	  544.1	 1730.0	  974.8	  545.6	 1741.0	.
3584974	  974.1	  544.3	 1712.0	  974.4	  544.9	 1737.0	.
3584976	  974.1	  544.3	 1709.0	  974.1	  544.5	 1729.0	.
3584978	  974.1	  544.4	 1707.0	  974.4	  544.2	 1726.0	.
3584980	  974.0	  544.0	 1698.0	  974.3	  542.1	 1724.0	.
3584982	  973.9	  543.7	 1694.0	  974.1	  541.3	 1712.0	.
3584984	  973.8	  542.8	 1691.0	  974.0	  540.5	 1706.0	.
3584986	  973.7	  541.4	 1679.0	  973.9	  540.0	 1705.0	.
3584988	  973.5	  540.8	 1669.0	  973.8	  539.4	 1699.0	.
3584990	  973.8	  540.6	 1669.0	  973.7	  539.3	 1694.0	.
3584992	  974.1	  540.5	 1669.0	  973.7	  539.4	 1686.0	.
3584994	  974.2	  540.7	 1654.0	  973.6	  539.5	 1684.0	.
3584996	  974.0	  540.9	 1654.0	  973.7	  539.8	 1678.0	.
3584998	  973.8	  541.1	 1650.0	  973.8	  540.5	 1667.0	.
3585000	  973.5	  541.4	 1646.0	  974.0	  540.9	 1664.0	.
3585002	  973.5	  541.7	 1642.0	  973.3	  540.8	 1657.0	.
3585004	  973.8	  542.9	 1635.0	  973.8	  540.8	 1656.0	.
3585006	  973.9	  543.3	 1631.0	  973.7	  540.7	 1652.0	.
3585008	  974.6	  543.3	 1619.0	  973.9	  540.9	 1644.0	.
3585010	  975.1	  543.3	 1617.0	  973.6	  541.2	 1643.0	.
3585012	  975.2	  543.9	 1611.0	  972.8	  541.9	 1640.0	.
3585014	  975.0	  544.0	 1599.0	  972.8	  542.7	 1633.0	.
3585016	  974.8	  544.2	 1595.0	  972.9	  543.2	 1628.0	.
3585018	  974.4	  545.6	 1592.0	  970.9	  543.2	 1621.0	.
3585020	  974.1	  547.1	 1588.0	  969.9	  543.4	 1617.0	.
3585022	  973.0	  547.5	 1580.0	  969.7	  543.4	 1611.0	.
3585024	  972.8	  547.7	 1580.0	  969.9	  543.6	 1605.0	.
3585026	  972.4	  548.0	 1574.0	  970.5	  543.9	 1598.0	.
3585028	  972.6	  548.1	 1563.0	  971.1	  543.9	 1592.0	.
3585030	  972.7	  548.5	 1558.0	  971.0	  543.7	 1590.0	.
3585032	  973.0	  548.1	 1546.0	  971.1	  543.6	 1582.0	.
3585034	  973.8	  548.1	 1534.0	  970.7	  543.1	 1572.0	.
3585036	  974.3	  547.8	 1534.0	  970.7	  542.5	 1565.0	.
3585038	  974.6	  547.7	 1524.0	  970.5	  541.9	 1557.0	.
3585040	  974.8	  547.7	 1519.0	  971.0	  542.6	 1552.0	.
3585042	  974.8	  547.8	 1508.0	  970.8	  543.3	 1548.0	.
3585044	  975.4	  547.8	 1508.0	  970.8	  543.8	 1534.0	.
3585046	  975.8	  547.8	 1501.0	  970.5	  543.6	 1533.0	.
3585048	  975.8	  547.8	 1493.0	  970.4	  543.6	 1528.0	.
3585050	  975.7	  547.8	 1489.0	  970.1	  543.6	 1521.0	.
3585052	  975.9	  548.2	 1483.0	  970.1	  543.8	 1515.0	.
3585054	  975.6	  548.2	 1477.0	  970.0	  543.8	 1515.0	.
3585056	  975.6	  548.1	 1475.0	  970.0	  543.8	 1503.0	.
3585058	  975.9	  547.8	 1472.0	  970.2	  545.3	 1502.0	.
3585060	  976.5	  547.9	 1468.0	  969.9	  545.3	 1493.0	.
3585062	  976.3	  548.2	 1465.0	  969.6	  545.4	 1489.0	.
3585064	  976.6	  548.2	 1454.0	  969.7	  546.4	 1480.0	.
3585066	  976.8	  548.2	 1452.0	  969.5	  546.9	 1474.0	.
3585068	  977.1	  548.9	 1444.0	  969.5	  546.9	 1463.0	.
3585070	  977.2	  549.1	 1439.0	  969.3	  546.9	 1462.0	.
3585072	  977.5	  549.2	 1433.0	  969.5	  546.9	 1461.0	.
3585074	  977.5	  549.2	 1429.0	  969.6	  546.9	 1457.0	.
3585076	  977.8	  549.5	 1420.0	  969.4	  546.9	 1453.0	.
3585078	  977.7	  549.8	 1419.0	  969.0	  546.9	 1447.0	.
3585080	  977.9	  549.7	 1413.0	  968.9	  546.5	 1439.0	.
3585082	  977.8	  549.6	 1405.0	  968.7	  546.0	 1435.0	.
3585084	  977.7	  549.7	 1399.0	  968.9	  546.3	 1427.0	.
3585086	  977.3	  549.7	 1394.0	  967.9	  546.5	 1422.0	.
3585088	  976.8	  547.0	 1388.0	  967.7	  546.6	 1418.0	.
3585090	  976.8	  546.5	 1381.0	  967.1	  545.5	 1412.0	.
3585092	  977.1	  546.1	 1378.0	  966.6	  544.5	 1402.0	.
3585094	  977.2	  545.6	 1370.0	  966.4	  543.9	 1400.0	.
3585096	  977.4	  545.5	 1365.0	  966.4	  543.4	 1393.0	.
3585098	  977.2	  545.5	 1357.0	  966.5	  543.1	 1387.0	.
3585100	  977.1	  545.6	 1352.0	  966.5	  542.8	 1386.0	.
3585102	  977.1	  545.6	 1345.0	  966.4	  543.3	 1377.0	.
3585104	  977.5	  546.0	 1344.0	  966.4	  543.4	 1375.0	.
3585106	  977.7	  546.3	 1337.0	  966.3	  543.5	 1368.0	.
3585108	  978.2	  546.8	 1330.0	  966.1	  543.7	 1368.0	.
3585110	  978.3	  547.0	 1328.0	  965.7	  543.8	 1362.0	.
3585112	  978.5	  547.2	 1327.0	  964.5	  543.9	 1355.0	.
3585114	  978.6	  547.9	 1321.0	  963.8	  543.5	 1354.0	.
3585116	  978.9	  548.6	 1316.0	  963.7	  543.1	 1347.0	.
3585118	  979.2	  549.0	 1316.0	  963.6	  543.3	 1340.0	.
3585120	  979.6	  549.5	 1310.0	  963.7	  543.5	 1336.0	.
3585122	  979.6	  549.5	 1306.0	  963.4	  544.4	 1335.0	.
3585124	  979.9	  549.6	 1300.0	  963.6	  545.8	 1330.0	.
3585126	  980.0	  552.7	 1299.0	  963.4	  546.0	 1326.0	.
3585128	  980.6	  553.1	 1297.0	  963.7	  546.1	 1323.0	.
3585130	  981.0	  553.5	 1284.0	  963.8	  546.3	 1315.0	.
3585132	  980.9	  554.8	 1279.0	  964.2	  547.1	 1312.0	.
3585134	  980.7	  555.8	 1274.0	  964.2	  547.2	 1308.0	.
3585136	  980.6	  556.3	 1267.0	  964.4	  547.3	 1301.0	.
3585138	  980.5	  556.8	 1266.0	  964.0	  548.7	 1298.0	.
3585140	  980.7	  558.3	 1260.0	  964.7	  551.6	 1296.0	.
3585142	  980.7	  559.1	 1257.0	  964.3	  552.2	 1290.0	.
3585144	  981.2	  559.2	 1256.0	  964.4	  554.8	 1283.0	.
3585146	  981.4	  559.4	 1248.0	  964.1	  555.5	 1274.0	.
3585148	  981.5	  559.0	 1241.0	  963.9	  556.2	 1274.0	.
3585150	  981.6	  560.0	 1238.0	  963.9	  558.3	 1268.0	.
3585152	  981.8	  561.0	 1234.0	  964.0	  560.9	 1263.0	.
3585154	  981.7	  561.3	 1230.0	  964.1	  562.2	 1259.0	.
3585156	  981.6	  561.6	 1222.0	  964.1	  562.4	 1258.0	.
3585158	  981.7	  562.1	 1219.0	  963.6	  562.7	 1258.0	.
3585160	  981.6	  561.8	 1216.0	  963.6	  563.4	 1247.0	.
3585162	  981.4	  561.5	 1216.0	  963.8	  564.1	 1243.0	.
3585164	  981.4	  561.5	 1206.0	  964.0	  564.7	 1238.0	.
3585166	  981.4	  561.6	 1204.0	  964.8	  564.9	 1235.0	.
3585168	  981.7	  561.8	 1204.0	  965.5	  564.6	 1228.0	.
3585170	  982.0	  562.1	 1197.0	  965.8	  564.5	 1224.0	.
3585172	  982.8	  563.0	 1190.0	  966.0	  564.3	 1221.0	.
3585174	  983.2	  564.2	 1186.0	  966.2	  564.3	 1217.0	.
3585176	  983.3	  564.2	 1182.0	  966.5	  562.9	 1211.0	.
3585178	  983.5	  564.3	 1176.0	  966.6	  561.7	 1209.0	.
3585180	  984.2	  565.4	 1176.0	  966.5	  560.7	 1205.0	.
3585182	  984.8	  566.7	 1172.0	  966.7	  560.9	 1203.0	.
3585184	  984.9	  566.9	 1170.0	  966.7	  560.6	 1198.0	.
3585186	  985.1	  567.1	 1164.0	  966.6	  560.3	 1195.0	.
3585188	  985.4	  567.0	 1160.0	  967.3	  560.5	 1193.0	.
3585190	  985.3	  566.4	 1159.0	  967.9	  560.3	 1192.0	.
3585192	  985.4	  565.8	 1155.0	  969.1	  560.1	 1180.0	.
3585194	  985.6	  565.7	 1152.0	  969.2	  559.5	 1180.0	.
3585196	  985.5	  565.6	 1148.0	  969.2	  559.5	 1177.0	.
3585198	  985.9	  564.4	 1148.0	  969.2	  559.5	 1173.0	.
3585200	  985.6	  563.3	 1144.0	  969.1	  559.0	 1168.0	.
3585202	  985.2	  561.0	 1144.0	  969.0	  558.6	 1167.0	.
3585204	  985.0	  560.5	 1138.0	  970.6	  557.7	 1163.0	.
3585206	  984.9	  560.1	 1133.0	  971.2	  557.1	 1161.0	.
3585208	  983.0	  559.5	 1131.0	  971.6	  556.0	 1158.0	.
3585210	  981.0	  558.9	 1127.0	  971.9	  553.2	 1154.0	.
3585212	  979.5	  557.4	 1124.0	  976.1	  552.8	 1152.0	.
3585214	  977.4	  554.2	 1122.0	  978.1	  551.2	 1150.0	.
3585216	  972.9	  553.6	 1120.0	  977.9	  549.9	 1145.0	.
3585218	  970.9	  552.3	 1118.0	  981.2	  548.3	 1142.0	.
3585220	  966.5	  551.3	 1111.0	  984.2	  546.4	 1134.0	.
3585222	  962.4	  550.7	 1106.0	  985.5	  546.1	 1132.0	.
3585224	  960.1	  550.4	 1102.0	  988.1	  545.9	 1126.0	.
3585226	  956.6	  550.4	 1100.0	  990.1	  543.8	 1120.0	.
EFIX L   3584564	3585226	664	  968.7	  544.4	   1634
SSACC L  3585228
3585228	  949.9	  548.0	 1096.0	  992.2	  541.1	 1114.0	.
3585230	  943.6	  547.7	 1093.0	  991.4	  538.3	 1102.0	.
3585232	  934.0	  548.6	 1093.0	  991.2	  537.6	 1102.0	.
3585234	  926.9	  549.4	 1093.0	  990.3	  536.9	 1101.0	.
3585236	  913.1	  552.0	 1090.0	  985.5	  534.2	 1099.0	.
3585238	  901.9	  545.4	 1087.0	  978.0	  532.2	 1092.0	.
EFIX R   3584564	3585238	676	  966.9	  540.2	   1654
SSACC R  3585240
3585240	  890.3	  542.3	 1082.0	  975.1	  531.8	 1088.0	.
3585242	  881.2	  535.8	 1077.0	  971.0	  527.4	 1086.0	.
3585244	  870.5	  530.0	 1072.0	  963.7	  522.9	 1081.0	.
3585246	  860.6	  528.3	 1068.0	  959.4	  520.9	 1078.0	.
3585248	  850.7	  523.7	 1068.0	  956.3	  517.7	 1070.0	.
3585250	  843.3	  517.7	 1068.0	  955.5	  516.5	 1067.0	.
3585252	  833.9	  516.3	 1075.0	  953.1	  512.4	 1064.0	.
3585254	  829.1	  514.6	 1082.0	  951.5	  502.8	 1064.0	.
3585256	  823.0	  479.1	 1087.0	  948.9	  496.2	 1051.0	.
3585258	  819.0	  483.7	 1086.0	  944.6	  490.9	 1048.0	.
3585260	  810.4	  489.7	 1086.0	  941.8	  487.8	 1047.0	.
3585262	  806.2	  498.3	 1048.0	  939.4	  483.7	 1046.0	.
