1,100,0.98172889
2,102,0.86059954
3,100,0.82200502
4,100,1.0857529
5,102,1.0710841
6,100,1.0304542
7,102,0.850131
8,100,0.84575143
9,102,0.94079411
10,100,0.97162197
11,100,0.99096617
12,102,0.84591534
13,100,1.1959908
14,102,1.3309323
15,100,1.1453596
16,102,1.0003269
17,100,1.0660136
18,102,1.1310395
19,100,1.0751476
20,102,1.2558448
