MSG	3601812 TRIAL 9 START
MSG	3604359 DRIFTCORRECT LR LEFT  at 960,540  OFFSET 0.80 deg.  -23.0,-28.2 pix.
MSG	3604359 DRIFTCORRECT LR RIGHT at 960,540  OFFSET 0.61 deg.  -3.2,-26.2 pix.
MSG	3605119 RECCFG P 500 2 1 
MSG	3605119 GAZE_COORDS 0.00 0.00 1919.00 1079.00
START	3605120 	LEFT	RIGHT	SAMPLES	EVENTS
PRESCALER	1
VPRESCALER	1
PUPIL	AREA
EVENTS	GAZE	LEFT	RIGHT	RATE	 500.00	TRACKING	P	FILTER	2
SAMPLES	GAZE	LEFT	RIGHT	RATE	 500.00	TRACKING	P	FILTER	2
MSG	3605120 !MODE RECORD P 500 2 1
3605120	  968.2	  539.5	 1940.0	  956.6	  531.6	 1949.0	.
3605122	  968.8	  539.2	 1940.0	  956.5	  531.4	 1949.0	.
3605124	  969.0	  538.9	 1940.0	  956.3	  531.2	 1948.0	.
3605126	  969.1	  539.3	 1939.0	  956.5	  531.3	 1948.0	.
SFIX L   3605128
SFIX R   3605128
3605128	  969.3	  539.5	 1939.0	  956.6	  531.1	 1948.0	.
3605130	  969.2	  539.8	 1939.0	  956.7	  531.6	 1948.0	.
3605132	  969.5	  539.8	 1939.0	  956.7	  531.8	 1948.0	.
3605134	  969.4	  540.2	 1939.0	  956.9	  532.1	 1949.0	.
3605136	  969.3	  540.5	 1939.0	  957.0	  532.4	 1950.0	.
3605138	  969.2	  542.5	 1939.0	  956.9	  532.9	 1951.0	.
3605140	  969.2	  543.2	 1940.0	  957.3	  534.0	 1952.0	.
3605142	  968.9	  543.5	 1940.0	  957.1	  534.1	 1952.0	.
3605144	  968.3	  543.8	 1940.0	  957.2	  534.1	 1952.0	.
3605146	  968.2	  544.7	 1938.0	  957.6	  536.6	 1953.0	.
3605148	  968.7	  546.4	 1939.0	  957.9	  536.8	 1955.0	.
3605150	  968.8	  548.4	 1940.0	  957.8	  537.2	 1956.0	.
3605152	  969.0	  548.8	 1941.0	  957.9	  537.6	 1957.0	.
3605154	  968.8	  549.0	 1942.0	  958.0	  538.7	 1958.0	.
3605156	  968.7	  549.0	 1943.0	  958.3	  539.8	 1958.0	.
