MSG	3667916 TRIAL 18 START
MSG	3669427 DRIFTCORRECT LR LEFT  at 960,540  OFFSET 0.47 deg.  16.2,-14.6 pix.
MSG	3669427 DRIFTCORRECT LR RIGHT at 960,540  OFFSET 0.58 deg.  13.1,-22.7 pix.
MSG	3670175 RECCFG P 500 2 1 
MSG	3670175 GAZE_COORDS 0.00 0.00 1919.00 1079.00
START	3670176 	LEFT	RIGHT	SAMPLES	EVENTS
PRESCALER	1
VPRESCALER	1
PUPIL	AREA
EVENTS	GAZE	LEFT	RIGHT	RATE	 500.00	TRACKING	P	FILTER	2
SAMPLES	GAZE	LEFT	RIGHT	RATE	 500.00	TRACKING	P	FILTER	2
MSG	3670176 !MODE RECORD P 500 2 1
3670176	  969.1	  498.9	 1674.0	 1001.8	  510.9	 1737.0	.
3670178	  969.3	  499.1	 1677.0	 1002.0	  510.9	 1737.0	.
3670180	  969.3	  499.2	 1677.0	 1002.2	  510.8	 1737.0	.
3670182	  969.3	  499.3	 1677.0	 1002.1	  510.2	 1738.0	.
SFIX L   3670184
SFIX R   3670184
3670184	  969.1	  499.2	 1677.0	 1001.9	  510.2	 1739.0	.
3670186	  969.0	  499.2	 1679.0	 1001.8	  510.1	 1740.0	.
3670188	  968.9	  499.3	 1679.0	 1001.7	  509.6	 1740.0	.
3670190	  968.8	  499.4	 1681.0	 1001.8	  509.7	 1740.0	.
3670192	  968.5	  499.5	 1683.0	 1001.8	  509.6	 1740.0	.
3670194	  968.6	  500.3	 1683.0	 1001.7	  509.5	 1740.0	.
3670196	  968.6	  500.5	 1683.0	 1001.8	  510.3	 1741.0	.
3670198	  968.5	  500.8	 1683.0	 1001.7	  511.1	 1741.0	.
3670200	  968.7	  501.3	 1684.0	 1001.3	  511.2	 1742.0	.
3670202	  968.6	  501.4	 1685.0	 1001.0	  511.3	 1741.0	.
3670204	  968.4	  501.6	 1686.0	 1000.9	  512.5	 1741.0	.
3670206	  968.3	  502.1	 1687.0	 1001.0	  513.7	 1740.0	.
3670208	  968.5	  502.4	 1686.0	 1000.9	  514.0	 1740.0	.
3670210	  968.5	  503.7	 1687.0	 1001.1	  514.1	 1740.0	.
3670212	  969.0	  504.5	 1686.0	 1001.2	  514.9	 1740.0	.
3670214	  969.7	  505.3	 1687.0	 1001.4	  515.7	 1740.0	.
3670216	  969.8	  506.3	 1688.0	 1002.0	  517.3	 1736.0	.
3670218	  970.0	  507.4	 1690.0	 1002.1	  517.5	 1736.0	.
3670220	  969.7	  508.6	 1691.0	 1002.1	  518.1	 1735.0	.
3670222	  969.4	  508.1	 1692.0	 1002.3	  518.9	 1735.0	.
3670224	  969.5	  508.5	 1693.0	 1002.5	  519.4	 1735.0	.
3670226	  969.3	  509.0	 1695.0	 1002.3	  519.6	 1735.0	.
