3577468,0,0,931.2,553.0,1960.0,970.6,558.9,1968.0
3577470,0,0,931.0,553.0,1960.0,969.8,558.8,1968.0
3577472,0,0,931.0,552.9,1962.0,969.9,557.5,1968.0
3577474,0,0,930.6,552.6,1962.0,969.6,556.1,1968.0
3577476,0,0,930.9,552.5,1962.0,969.3,555.6,1968.0
3577478,0,0,930.8,552.3,1963.0,968.7,555.0,1968.0
3577480,0,0,930.6,551.7,1964.0,968.4,555.4,1968.0
3577482,0,0,930.1,551.9,1964.0,967.9,555.6,1970.0
3577484,0,0,930.0,551.2,1963.0,968.1,555.3,1970.0
3577486,0,0,930.1,550.3,1963.0,967.4,555.5,1971.0
3577488,0,0,929.9,549.8,1963.0,966.9,555.9,1972.0
3577490,0,0,929.8,549.6,1963.0,966.7,555.5,1973.0
3577492,0,0,930.0,549.6,1963.0,967.0,556.0,1973.0
3577494,0,0,929.3,550.2,1962.0,965.8,556.5,1973.0
3577496,0,0,928.9,550.5,1962.0,965.7,556.5,1971.0
3577498,0,0,928.8,550.6,1963.0,965.2,556.6,1972.0
3577500,0,0,929.0,550.8,1963.0,965.6,557.8,1972.0
3577502,0,0,928.5,550.8,1964.0,965.3,557.7,1973.0
3577504,0,0,928.5,551.0,1964.0,965.5,558.5,1973.0
3577506,0,0,928.4,551.1,1964.0,965.6,559.2,1973.0
3577508,0,0,928.7,551.4,1964.0,965.9,559.5,1973.0
3577510,0,0,927.7,552.2,1964.0,965.1,559.6,1973.0
3577512,0,0,927.9,552.8,1965.0,964.6,559.6,1974.0
3577514,0,0,927.8,553.5,1965.0,964.4,559.9,1974.0
3577516,0,0,926.3,554.6,1966.0,965.0,560.2,1974.0
3577518,0,0,926.3,555.1,1966.0,965.0,560.5,1974.0
3577520,0,0,926.7,555.5,1966.0,965.3,560.8,1975.0
3577522,0,0,926.6,555.8,1965.0,965.1,561.1,1975.0
3577524,0,0,926.8,555.9,1965.0,965.3,561.3,1975.0
3577526,0,0,926.5,556.0,1965.0,965.3,562.4,1976.0
3577528,0,0,926.5,556.2,1966.0,965.2,562.2,1975.0
3577530,0,0,926.3,556.1,1966.0,965.0,562.3,1975.0
3577532,0,0,926.6,556.5,1969.0,965.2,562.3,1976.0
3577534,0,0,926.7,556.8,1969.0,964.7,562.6,1976.0
3577536,0,0,927.2,557.0,1969.0,964.9,562.6,1976.0
3577538,0,0,927.3,556.7,1969.0,964.7,562.7,1976.0
3577540,0,0,927.6,556.4,1968.0,965.1,562.6,1976.0
3577542,0,0,926.7,556.9,1968.0,965.1,562.6,1977.0
3577544,0,0,926.8,557.0,1970.0,965.5,562.7,1977.0
3577546,0,0,926.5,557.0,1970.0,965.0,562.7,1978.0
3577548,0,0,926.8,557.2,1970.0,964.9,563.3,1979.0
3577550,0,0,926.8,557.4,1970.0,964.5,563.8,1981.0
3577552,0,0,927.6,557.5,1971.0,964.8,564.5,1980.0
3577554,0,0,927.5,557.7,1971.0,964.7,565.0,1981.0
3577556,0,0,927.7,558.2,1971.0,964.7,565.1,1982.0
3577558,0,0,927.4,558.4,1971.0,964.5,565.1,1982.0
3577560,0,0,927.4,558.6,1971.0,964.8,565.1,1982.0
3577562,0,0,927.6,559.1,1972.0,965.2,565.0,1984.0
3577564,0,0,927.6,559.3,1972.0,965.5,565.4,1984.0
3577566,0,0,927.6,559.3,1972.0,965.6,565.4,1983.0
3577568,0,0,927.3,558.7,1972.0,965.8,565.4,1983.0
3577570,0,0,927.4,558.7,1972.0,965.9,565.0,1982.0
3577572,0,0,927.8,558.7,1972.0,966.0,564.9,1982.0
3577574,0,0,927.6,558.4,1972.0,965.8,564.8,1982.0
3577576,0,0,927.6,558.7,1973.0,965.8,564.4,1982.0
3577578,0,0,927.4,558.4,1974.0,965.6,564.0,1983.0
3577580,0,0,927.6,558.0,1976.0,965.7,564.0,1983.0
3577582,0,0,927.4,557.0,1976.0,965.6,564.0,1984.0
3577584,0,0,927.6,556.6,1976.0,965.2,563.4,1986.0
3577586,0,0,927.7,556.3,1976.0,964.6,562.8,1986.0
3577588,0,0,927.3,554.7,1976.0,964.3,561.9,1986.0
3577590,0,0,927.2,554.6,1977.0,963.8,561.4,1987.0
3577592,0,1,927.2,554.4,1977.0,964.2,560.8,1985.0
3577594,0,1,927.1,554.2,1977.0,963.8,560.2,1986.0
3577596,0,1,927.4,554.0,1978.0,963.6,559.7,1987.0
3577598,0,1,927.1,552.9,1978.0,963.6,559.0,1984.0
3577600,0,1,926.9,551.8,1978.0,963.6,558.8,1985.0
3577602,0,1,927.2,552.5,1978.0,963.6,558.5,1985.0
3577604,0,1,927.2,552.3,1978.0,963.6,557.4,1985.0
3577606,0,1,927.1,552.5,1979.0,963.6,557.6,1986.0
3577608,0,1,927.5,552.5,1980.0,963.9,557.9,1987.0
3577610,0,1,927.4,552.6,1983.0,964.0,558.2,1988.0
3577612,0,1,927.4,552.7,1983.0,964.2,558.5,1989.0
3577614,0,1,927.8,552.9,1981.0,964.4,558.9,1992.0
3577616,0,1,927.9,553.3,1980.0,964.6,559.4,1992.0
3577618,0,1,928.1,553.9,1980.0,964.9,559.7,1993.0
3577620,0,1,927.8,554.7,1980.0,965.2,560.0,1993.0
3577622,0,1,927.5,556.8,1980.0,965.8,561.2,1992.0
3577624,0,1,927.7,557.0,1980.0,966.1,561.3,1992.0
3577626,0,1,927.6,557.2,1980.0,965.8,561.4,1993.0
3577628,0,1,927.6,557.3,1980.0,966.0,562.7,1994.0
3577630,0,1,927.4,558.6,1981.0,966.1,563.2,1994.0
3577632,0,1,927.8,558.8,1980.0,966.1,563.6,1995.0
3577634,0,1,928.1,558.6,1980.0,966.5,564.4,1999.0
3577636,0,1,927.7,558.7,1980.0,967.0,565.2,2001.0
3577638,0,1,927.5,558.8,1980.0,967.3,565.9,2001.0
3577640,0,1,927.4,558.8,1981.0,967.5,565.8,2000.0
3577642,0,1,926.8,558.8,1981.0,967.3,566.2,2000.0
3577644,0,1,926.9,558.8,1981.0,967.1,566.6,2001.0
3577646,0,1,926.9,558.7,1981.0,967.1,566.2,2004.0
3577648,0,1,927.0,558.5,1982.0,966.9,565.9,2004.0
3577650,0,1,927.0,558.5,1984.0,966.8,565.5,2004.0
3577652,0,1,927.1,558.5,1987.0,966.8,565.3,2003.0
3577654,0,1,926.8,558.6,1987.0,966.8,565.1,2003.0
3577656,0,1,926.5,558.6,1986.0,966.6,564.2,2003.0
3577658,0,1,926.3,558.4,1986.0,966.5,563.8,2003.0
3577660,0,1,926.4,558.2,1985.0,966.4,563.5,2004.0
3577662,0,1,926.4,558.3,1982.0,966.5,562.0,2004.0
3577664,0,1,926.3,558.1,1982.0,966.7,561.9,2006.0
3577666,0,1,926.2,557.9,1982.0,966.7,561.6,2004.0
3577668,0,1,926.2,557.8,1982.0,966.6,561.4,2003.0
3577670,0,1,926.1,557.6,1982.0,966.4,561.2,2002.0
3577672,0,1,926.0,557.8,1981.0,966.7,561.2,2002.0
3577674,0,1,925.9,557.9,1981.0,966.5,561.3,2002.0
3577676,0,1,926.0,558.4,1983.0,966.4,561.4,2001.0
3577678,0,1,925.1,559.0,1983.0,965.9,561.5,2001.0
3577680,0,1,925.4,560.3,1981.0,966.1,562.4,2001.0
3577682,0,1,925.1,560.7,1980.0,966.5,563.2,2001.0
3577684,0,1,924.8,561.1,1980.0,966.6,563.6,2001.0
